id;user_type;bu_name;loyalty;user_reg_date;last_event_date;days_since_last_visit;recommendation_generated;recommendation_generated_last_date;map_created;map_created_last_date;map_created_last365days;monitoring_events;monitoring_last_date;monitoring_last365days;field_exploring_events;field_exploring_last_date;field_exploring_last365days;n_active_fields;n_fields;n_farms;total_active_field_area;total_field_area;main_crop;state;region
105518;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105527;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105535;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105552;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105562;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105571;;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105579;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105586;;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105594;advisor;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105603;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105613;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;1;1;1;0,874905924;0,874905924;;;
105623;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105632;;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105639;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105648;advisor;;;10/10/2021;11/10/2021;636;;;;;;13;11/10/2021;;6;11/10/2021;;1;1;1;22,43762622;22,43762622;;;
105658;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105664;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105672;advisor;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105682;farmer;;;10/10/2021;11/10/2021;636;;;;;;2;10/10/2021;;;;;2;2;1;8,137287471;8,137287471;;;
105692;advisor;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105701;advisor;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105708;advisor;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105729;advisor;;;10/10/2021;11/10/2021;636;;;;;;;;;;;;1;1;1;4,300077663;4,300077663;;;
105738;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;2;11/10/2021;;1;1;1;0,061400551;0,061400551;;;
105754;;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105763;;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105770;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;2;11/10/2021;;0;1;1;0;3,562831662;;;
105779;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105789;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105797;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105805;;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105815;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;1;1;1;105,5977844;105,5977844;;;
105824;advisor;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105833;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105841;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105850;advisor;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105859;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105876;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105885;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105895;advisor;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105901;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;1;1;1;37,54988209;37,54988209;;;
105909;farmer;;;11/10/2021;11/10/2021;636;;;;;;;;;;;;0;0;0;0;;;;
105917;farmer;;;10/10/2021;10/10/2021;637;;;;;;6;10/10/2021;;1;10/10/2021;;0;2;1;0;13,41143032;;;
105925;farmer;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
105933;;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
105941;;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
105951;;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
105967;;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
105975;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
105984;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
105993;farmer;;;08/09/2021;10/10/2021;637;;;;;;6;10/10/2021;;1;10/10/2021;;1;1;1;8,267062772;8,267062772;;;
106002;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106011;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106020;;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106028;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106034;farmer;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106049;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106056;farmer;;;10/10/2021;10/10/2021;637;;;;;;;;;2;10/10/2021;;1;1;1;4,451884833;4,451884833;;;
106062;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106071;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106081;farmer;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106091;farmer;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;1;1;1;4,23984353;4,23984353;;;
106100;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106108;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106118;farmer;;;01/10/2021;10/10/2021;637;;;;;;;;;2;01/10/2021;;1;1;1;0,400764928;0,400764928;;;
106126;farmer;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106134;farmer;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106142;farmer;;;03/10/2021;10/10/2021;637;;;;;;11;10/10/2021;;3;10/10/2021;;1;1;1;34,40605149;34,40605149;;;
106152;farmer;;;26/09/2021;10/10/2021;637;;;;;;4;26/09/2021;;2;10/10/2021;;2;2;1;5,233885026;5,233885026;;;
106161;;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106168;advisor;;;10/10/2021;10/10/2021;637;;;;;;;;;;;;0;0;0;0;;;;
106177;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106187;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;1;1;1;0,092239602;0,092239602;;;
106196;farmer;;;09/10/2021;09/10/2021;638;;;;;;1;09/10/2021;;;;;1;1;1;17,11662548;17,11662548;;;
106205;farmer;;;06/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106213;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106221;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;1;1;1;2,868313959;2,868313959;;;
106228;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106237;farmer;;;06/09/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106246;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106260;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106268;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106285;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106293;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106299;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106308;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106317;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106325;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106332;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106342;;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106350;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106357;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106366;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106375;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;1;09/10/2021;;1;1;1;0,245184418;0,245184418;;;
106384;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106403;farmer;;;31/07/2021;09/10/2021;638;;;;;;4;02/08/2021;;;;;1;1;1;146,1954631;146,1954631;;;
106411;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106421;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106427;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106435;advisor;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;1;1;1;4,679086112;4,679086112;;;
106444;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106452;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106461;farmer;;;09/10/2021;09/10/2021;638;;;;;;;;;;;;0;0;0;0;;;;
106470;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106480;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106497;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106505;farmer;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106513;farmer;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106522;farmer;;;08/10/2021;08/10/2021;639;;;;;;7;08/10/2021;;;;;5;5;1;6,167857464;6,167857464;;;
106531;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106540;farmer;;;06/10/2021;08/10/2021;639;;;;;;;;;;;;1;1;1;5,597603992;5,597603992;;;
106549;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106558;farmer;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;1;1;1;0,021337907;0,021337907;;;
106564;farmer;;;07/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106580;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106589;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106596;farmer;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106612;;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106622;farmer;;;06/10/2021;08/10/2021;639;;;;;;13;08/10/2021;;2;08/10/2021;;2;2;1;0,812696407;0,812696407;;;
106631;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106640;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106647;;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106655;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106664;farmer;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106674;;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106684;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106694;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106701;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106710;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106720;advisor;;;08/10/2021;08/10/2021;639;;;;;;;;;;;;0;0;0;0;;;;
106727;farmer;;;07/10/2021;07/10/2021;640;;;;;;10;07/10/2021;;4;07/10/2021;;1;1;1;0,707817521;0,707817521;;;
106735;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106745;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106755;farmer;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106763;advisor;;;30/09/2021;07/10/2021;640;;;1;30/09/2021;;11;30/09/2021;;72;05/10/2021;;31;31;3;636,2732377;636,2732377;;;
106790;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106798;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106813;advisor;;;06/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106821;farmer;;;07/10/2021;07/10/2021;640;;;;;;1;07/10/2021;;;;;1;1;1;0,120959875;0,120959875;;;
106836;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106844;farmer;;;08/09/2021;07/10/2021;640;;;;;;1;08/09/2021;;;;;1;1;1;11,12450026;11,12450026;;;
106852;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106859;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106869;advisor;;;14/07/2021;07/10/2021;640;;;;;;;;;;;;3;3;1;35,03170404;35,03170404;;;
106877;farmer;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;1;1;1;204,2932158;204,2932158;;;
106885;farmer;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106893;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106902;;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106911;advisor;;;25/09/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106928;farmer;;;06/10/2021;07/10/2021;640;;;;;;;;;4;06/10/2021;;1;1;1;40,58559073;40,58559073;;;
106937;farmer;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106946;farmer;;;04/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106952;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106960;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106968;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106976;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106983;;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106989;farmer;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
106999;advisor;;;07/10/2021;07/10/2021;640;;;;;;;;;;;;0;0;0;0;;;;
107023;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107032;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107041;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;1;1;1;0,665657162;0,665657162;;;
107049;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107058;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107067;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107075;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107081;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107095;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107102;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107108;;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107118;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107128;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107138;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107147;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107156;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107166;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107175;farmer;;;06/10/2021;06/10/2021;641;;;;;;6;06/10/2021;;;;;1;1;1;15,48112361;15,48112361;;;
107184;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107194;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107204;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107214;farmer;;;05/10/2021;06/10/2021;641;;;;;;16;05/10/2021;;3;05/10/2021;;3;3;1;12,55564106;12,55564106;;;
107222;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107231;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;2;06/10/2021;;1;1;1;1,987126229;1,987126229;;;
107241;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107250;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107259;advisor;;;06/10/2021;06/10/2021;641;;;;;;16;06/10/2021;;1;06/10/2021;;0;1;1;0;4,947762428;;;
107269;;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107279;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107288;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107297;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107306;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107315;farmer;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107324;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107333;farmer;;;06/10/2021;06/10/2021;641;;;;;;3;06/10/2021;;;;;1;1;1;23,34656545;23,34656545;;;
107342;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107351;advisor;;;06/10/2021;06/10/2021;641;;;;;;;;;;;;0;0;0;0;;;;
107360;farmer;;;04/10/2021;05/10/2021;642;;;;;;2;04/10/2021;;1;04/10/2021;;1;1;1;0,072007702;0,072007702;;;
107367;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107376;advisor;;;05/10/2021;05/10/2021;642;;;;;;21;05/10/2021;;;;;1;1;1;0,601758424;0,601758424;;;
107386;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107395;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107403;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107413;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107422;;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107432;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107441;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107450;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107459;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107479;farmer;;;04/10/2021;05/10/2021;642;;;;;;6;05/10/2021;;2;05/10/2021;;1;1;1;7,868934329;7,868934329;;;
107488;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107498;;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107504;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107512;;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107521;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107529;;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107538;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107547;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107557;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107574;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107582;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107591;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107600;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107609;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107618;;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107627;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107636;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107642;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107658;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107667;;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107675;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107693;advisor;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107703;;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107712;;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107721;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107728;farmer;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107736;;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107745;farmer;;;04/10/2021;05/10/2021;642;;;;;;;;;2;04/10/2021;;1;2;1;5,31439548;9,786020121;;;
107755;;;;05/10/2021;05/10/2021;642;;;;;;;;;;;;0;0;0;0;;;;
107765;farmer;;;03/10/2021;04/10/2021;643;;;;;;5;03/10/2021;;;;;1;1;1;0,711333859;0,711333859;;;
107775;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107782;farmer;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107791;farmer;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107801;farmer;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107808;;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107816;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107826;farmer;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107836;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;1;1;1;10,09572114;10,09572114;;;
107845;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107852;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107873;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107882;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107898;;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107907;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107914;farmer;;;08/09/2021;04/10/2021;643;;;;;;;;;1;04/10/2021;;2;2;1;9,466008087;9,466008087;;;
107923;;;;07/12/2019;04/10/2021;643;;;;;;;;;;;;19;24;1;1822,497053;2327,979868;;;
107933;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107941;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107949;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107959;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107968;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107977;;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107985;farmer;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
107994;farmer;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
108003;farmer;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
108020;farmer;;;28/09/2021;04/10/2021;643;;;;;;2;01/10/2021;;9;01/10/2021;;1;3;1;1,701387172;3,836170555;;;
108029;farmer;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
108039;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
108045;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
108053;farmer;;;03/10/2021;04/10/2021;643;;;;;;2;03/10/2021;;;;;1;1;1;2,314810245;2,314810245;;;
108061;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;1;04/10/2021;;1;1;1;83,93426451;83,93426451;;;
108069;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
108077;advisor;;;04/10/2021;04/10/2021;643;;;;;;;;;;;;0;0;0;0;;;;
108085;farmer;;;03/10/2021;03/10/2021;644;;;;;;;;;;;;0;0;0;0;;;;
